,Unnamed: 0,Community,Id,Request,Timestamp,UserId,Reputation,Upvotes,Downvotes,S_0,P_0,S_1,P_1,S_2,P_2,S_3,P_3,S_4,P_4,S_5,P_5
166130,166134,092011 Stack Overflow,4045546,Up vote for a clever solution. Why do all the heavy lifting?,2010-09-28 14:01:11,123782,195,27,1,Up vote for a clever solution.,0.47015033236020154,Why do all the heavy lifting?,0.29578428918937305,document,0.3829673107747873,0,0.0,0,0.0,0,0.0
367655,367665,092011 TeX - LaTeX,11309,"I might be able to help, but I don't really understand what you want. What part of the document is incorrect if you uncomment \renewcommand{\thesection}{\arabic{section}} in your example?",2010-12-13 17:09:57,2417,2685,58,1,"I might be able to help, but I don't really understand what you want.",0.615486355352422,What part of the document is incorrect if you uncomment \renewcommand{\thesection}{\arabic{section}} in your example?,0.42764903561916945,document,0.5215676954857957,0,0.0,0,0.0,0,0.0
160087,160091,092011 Stack Overflow,3884642,"@mquander: I would love to see your code for that, because I don\xe2\x80\x99t see how you can do that. Want to paste it at pastebin.com and post the link here in a comment?",2010-09-10 18:46:26,33225,17787,726,921,"@mquander: I would love to see your code for that, because I don\xe2\x80\x99t see how you can do that.",0.6103644325602446,Want to paste it at pastebin.com and post the link here in a comment?,0.4200244044243993,document,0.515194418492322,0,0.0,0,0.0,0,0.0
193996,194000,092011 Stack Overflow,4771815,"@Hans, really? The documentation has a special case for ""GUI processes"", so what's the general case if console apps are not supported? :)",2010-12-07 19:22:36,464709,40636,3354,124,"@Hans, really?",0.439007418522547,"The documentation has a special case for ""GUI processes"", so what's the general case if console apps are not supported?",0.2203756176401151,:),0.5280971715818402,document,0.39582673591483414,0,0.0,0,0.0
330255,330261,092011 Stack Overflow,8149336,"Sorry, the mp3 player we are using is mediaelement.js at www.mediaelementjs.com I would be happy if I could just make it a autoplay player so the blind wouldn't have to search for the on/off switch. However, I can't find the code to do this?",2011-07-28 01:30:51,864644,1,0,0,"Sorry, the mp3 player we are using is mediaelement.js at www.mediaelementjs.com I would be happy if I could just make it a autoplay player so the blind wouldn't have to search for the on/off switch.",0.7606632421179008,"However, I can't find the code to do this?",0.46398559993933886,document,0.6123244210286198,0,0.0,0,0.0,0,0.0
279904,279910,092011 Stack Overflow,6906036,Yeah! Now it updates the menu... but how about the prev next links?,2011-05-12 18:47:37,731779,161,25,0,Yeah!,0.439007418522547,Now it updates the menu... but how about the prev next links?,0.47350300009792257,document,0.4562552093102348,0,0.0,0,0.0,0,0.0
262004,262008,092011 Stack Overflow,6462058,"Jacek your field seems spherical. Is there a reason for that, or is just an optical illusion?",2011-04-14 12:58:22,353410,26610,1214,107,Jacek your field seems spherical.,0.439007418522547,"Is there a reason for that, or is just an optical illusion?",0.527804325422884,document,0.4834058719727155,0,0.0,0,0.0,0,0.0
224198,224202,092011 Stack Overflow,5537100,"did you resolve the problem or just determine it wasn't related to cached clickonce files?  if you did resolve it, what was the issue?",2011-02-10 20:05:17,1321,3891,822,33,did you resolve the problem or just determine it wasn't related to cached clickonce files?,0.25810077506573326,"if you did resolve it, what was the issue?",0.2924821434270705,document,0.27529145924640186,0,0.0,0,0.0,0,0.0
192942,192946,092011 Stack Overflow,4745272,"I think you need to specify the format a little more clearly.  For example, does the array have to contain exactly two string keys (keys that cannot be interpreted as numbers), each of which is to contain a string value?",2010-12-05 18:24:32,340355,6776,170,17,I think you need to specify the format a little more clearly.,0.4598829615865225,"For example, does the array have to contain exactly two string keys (keys that cannot be interpreted as numbers), each of which is to contain a string value?",0.5074903982610793,document,0.4836866799238009,0,0.0,0,0.0,0,0.0
68702,68705,092011 Stack Overflow,1313669,"Under the Macros, select Autoexec, right click and open in design view. Tell me what you see inside the macro, what is it doin?",2009-09-23 09:26:27,144424,44064,1881,14,"Under the Macros, select Autoexec, right click and open in design view.",0.4491350145628268,"Tell me what you see inside the macro, what is it doin?",0.42780496922291694,document,0.43846999189287184,0,0.0,0,0.0,0,0.0
151349,151353,092011 Stack Overflow,3650433,"Ok, well each cell is dynamically populated with stuff for each person.  Does that matter?",2010-08-16 14:57:01,410856,94,21,0,"Ok, well each cell is dynamically populated with stuff for each person.",0.46865565018639227,Does that matter?,0.475870020210547,document,0.4722628351984696,0,0.0,0,0.0,0,0.0
165782,165786,092011 Stack Overflow,4036903,"Is the css <link....> in the <head> section of the MasterPage and does the head have its runat=""server"" attribute? And you've checked the other pages inherit the correct master page as I've explained above?",2010-09-27 18:19:55,397092,370,28,7,"Is the css <link....> in the <head> section of the MasterPage and does the head have its runat=""server"" attribute?",0.6374197370251035,And you've checked the other pages inherit the correct master page as I've explained above?,0.5,document,0.5687098685125518,0,0.0,0,0.0,0,0.0
313405,313411,092011 Stack Overflow,7734181,"Can you clarify what you mean when you say you don't care about the nodes and connections, only the clusters?  Do you need to draw each node and edge?",2011-07-03 07:52:46,695132,2809,130,9,"Can you clarify what you mean when you say you don't care about the nodes and connections, only the clusters?",0.5600452250740107,Do you need to draw each node and edge?,0.4947774847044886,document,0.5274113548892496,0,0.0,0,0.0,0,0.0
352756,352765,092011 Stack Overflow,8696797,Where is `response` from? And what is responding on what request?,2011-08-29 16:06:59,53114,125170,1272,181,Where is `response` from?,0.3970555809419707,And what is responding on what request?,0.31725865515254487,document,0.3571571180472578,0,0.0,0,0.0,0,0.0
361182,361191,092011 Super User,190498,"@Erx: I don't believe your target audience is every Windows user on the planet, or even in the US. Is *every* kind of person equally likely to use your application?",2010-09-08 06:16:42,410,2738,50,0,"@Erx: I don't believe your target audience is every Windows user on the planet, or even in the US.",0.49485004159041107,Is *every* kind of person equally likely to use your application?,0.4762600758660939,document,0.4855550587282525,0,0.0,0,0.0,0,0.0
82925,82928,092011 Stack Overflow,1743130,"We need a bit more context -- is the first line an entire line, or in the middle of the line? How similar are the other target lines to this one?",2009-12-04 19:07:44,114994,13059,889,30,"We need a bit more context -- is the first line an entire line, or in the middle of the line?",0.5,How similar are the other target lines to this one?,0.5,document,0.5,0,0.0,0,0.0,0,0.0
249191,249195,092011 Stack Overflow,6151325,"stat.executeUpdate(""create table people (name, occupation, date date);"");  Try to name the ""date"" field with anything else than ""date""?",2011-03-25 13:38:05,621432,123,22,0,"stat.executeUpdate(""create table people (name, occupation, date date);"");  Try to name the ""date"" field with anything else than ""date""?",0.2789768620376308,document,0.2789768620376308,0,0.0,0,0.0,0,0.0,0,0.0
190164,190168,092011 Stack Overflow,4673564,thanks for your time and reply.The Include example works!! however the first one produces a cross join.I might be totally wrong but when you do 2 froms doesnt it produces a cross join?,2010-11-29 14:39:08,231465,1476,63,1,thanks for your time and reply.The Include example works!!,0.5460527378886741,however the first one produces a cross join.I might be totally wrong but when you do 2 froms doesnt it produces a cross join?,0.5,document,0.5230263689443371,0,0.0,0,0.0,0,0.0
255511,255515,092011 Stack Overflow,6306386,I am testing this on the device htc desire. according to me i have use all things as you say in above but when i press the home key then launcher will run how can i disable it?,2011-04-05 04:53:41,339116,316,12,2,I am testing this on the device htc desire.,0.4702164478603221,according to me i have use all things as you say in above but when i press the home key then launcher will run how can i disable it?,0.4162750411357281,document,0.4432457444980251,0,0.0,0,0.0,0,0.0
10904,10904,092011 Home Improvement,2280,So could you add to your answer a most common usage scenario for each of the schedule types you mentioned? Is there some kind of code that applies?,2010-10-07 20:35:49,28,1579,206,1,So could you add to your answer a most common usage scenario for each of the schedule types you mentioned?,0.6124217595019054,Is there some kind of code that applies?,0.5223772294125271,document,0.5673994944572163,0,0.0,0,0.0,0,0.0
214435,214439,092011 Stack Overflow,5295336,you found solution to your error? have you added UIApplicationDelegate in your .h file?,2011-01-24 12:16:52,449221,228,41,0,you found solution to your error?,0.41666061010673733,have you added UIApplicationDelegate in your .h file?,0.45995361230819737,document,0.43830711120746735,0,0.0,0,0.0,0,0.0
73928,73931,092011 Stack Overflow,1470978,"I want to get the frames, modify them, and then render them to screen. Concerning your WPF implementation, is there any performance hit I should worry about?",2009-10-22 07:29:41,147141,10659,2744,48,"I want to get the frames, modify them, and then render them to screen.",0.5185853994614692,"Concerning your WPF implementation, is there any performance hit I should worry about?",0.5,document,0.5092926997307345,0,0.0,0,0.0,0,0.0
104307,104310,092011 Stack Overflow,2356454,"So if you are using UDP, would recvfrom() ever return 0? since you never know if the peer has performed an orderly shutdown?",2010-03-04 14:02:13,282936,195,23,0,"So if you are using UDP, would recvfrom() ever return 0?",0.5625854964714859,since you never know if the peer has performed an orderly shutdown?,0.5069532261492649,document,0.5347693613103754,0,0.0,0,0.0,0,0.0
10466,10466,092011 GIS,10709,"As a point of clarification: are you using the .NET Web ADF or the Java Web ADF? Are you porting a custom application, a customized 'out of the box' web mapping application, or a stock web mapping application?",2011-04-26 02:13:05,18,398,52,5,As a point of clarification: are you using the .NET Web ADF or the Java Web ADF?,0.455502872216712,"Are you porting a custom application, a customized 'out of the box' web mapping application, or a stock web mapping application?",0.5741992501306301,document,0.5148510611736711,0,0.0,0,0.0,0,0.0
226416,226420,092011 Stack Overflow,5593260,2 notes for better help sooner.  1) Post an SSCCE (http://pscode.org/sscce.html) 2) Ask a question more specific than (the rather pathetic) 'help?'.,2011-02-15 14:04:11,418556,12710,1584,74,2 notes for better help sooner.,0.439007418522547,1) Post an SSCCE (http://pscode.org/sscce.html) 2) Ask a question more specific than (the rather pathetic) 'help?,0.3456165570374606,'.,0.439007418522547,document,0.4078771313608515,0,0.0,0,0.0
20657,20657,092011 Server Fault,89543,Can you clarify two things: 1. what do you mean by domain connection? 2: is there anything in the 172.16 network that might broadcast that 172.21.79.0 is in that direction?,2010-01-27 13:51:41,32588,1294,143,18,Can you clarify two things: 1. what do you mean by domain connection?,0.5525196585222885,2: is there anything in the 172.16 network that might broadcast that 172.21.79.0 is in that direction?,0.5553050903906428,document,0.5539123744564656,0,0.0,0,0.0,0,0.0
77354,77357,092011 Stack Overflow,1577884,Thanks.  Maybe this is a whole other topic: Should only ivars be set to nil and properties released and never vice versa?,2009-11-09 16:19:08,40106,3491,274,13,Thanks.,0.5192669486822649,Maybe this is a whole other topic: Should only ivars be set to nil and properties released and never vice versa?,0.38368987469612087,document,0.4514784116891929,0,0.0,0,0.0,0,0.0
234546,234550,092011 Stack Overflow,5793085,i don't know much abuot powershell with windbg. Anyone knows if its possible to do?,2011-03-01 19:18:39,459876,521,7,1,i don't know much abuot powershell with windbg.,0.3849837333928628,Anyone knows if its possible to do?,0.33649274887185837,document,0.3607382411323606,0,0.0,0,0.0,0,0.0
184699,184703,092011 Stack Overflow,4532850,"I can see the problem, and most Java compilers will be pretty explicit about it. What errors do you get?",2010-11-16 11:47:05,71399,7738,67,43,"I can see the problem, and most Java compilers will be pretty explicit about it.",0.36865609629398893,What errors do you get?,0.46746186113709226,document,0.4180589787155406,0,0.0,0,0.0,0,0.0
325257,325263,092011 Stack Overflow,8027043,I noticed you are using the type image for your first three images but you use the bufferedimage type for all others. Is this done for a specific reason?,2011-07-20 20:40:27,566776,91,40,0,I noticed you are using the type image for your first three images but you use the bufferedimage type for all others.,0.5509251132977085,Is this done for a specific reason?,0.4848148928131944,document,0.5178700030554515,0,0.0,0,0.0,0,0.0
333353,333359,092011 Stack Overflow,8226538,What have you tried so far? Are you having trouble with something in particular?,2011-08-02 06:33:32,23649,17549,294,69,What have you tried so far?,0.5067258662124784,Are you having trouble with something in particular?,0.6013988810335273,document,0.5540623736230028,0,0.0,0,0.0,0,0.0
57377,57379,092011 Stack Overflow,963989,So you're trying to compile a fairly low-level language to a fairly high-level one?  Have you considered other platforms for your VM instead?,2009-07-17 21:32:36,853,2528,1241,88,So you're trying to compile a fairly low-level language to a fairly high-level one?,0.4238311079830692,Have you considered other platforms for your VM instead?,0.5162528040977555,document,0.4700419560404124,0,0.0,0,0.0,0,0.0
323015,323021,092011 Stack Overflow,7972173,Already you got the `Form` from statemachine class using `startApp(...);`. Right?,2011-07-18 06:47:47,488433,4146,567,59,Already you got the `Form` from statemachine class using `startApp(...);`.,0.42056412946953475,Right?,0.439007418522547,document,0.4297857739960409,0,0.0,0,0.0,0,0.0
199600,199604,092011 Stack Overflow,4912531,It's very likely it will take longer than 33ms to load the picture over the network. Can you just try and reload the picture every time the previous has finished loading?,2010-12-20 15:14:39,151495,3172,172,4,It's very likely it will take longer than 33ms to load the picture over the network.,0.46452708405516036,Can you just try and reload the picture every time the previous has finished loading?,0.5521798449786682,document,0.5083534645169143,0,0.0,0,0.0,0,0.0
286006,286012,092011 Stack Overflow,7056269,Are you creating the search bar programmatically? Can you provide some code?,2011-05-22 16:12:55,250728,17480,2047,68,Are you creating the search bar programmatically?,0.4846279268686652,Can you provide some code?,0.5545984002680747,document,0.51961316356837,0,0.0,0,0.0,0,0.0
146306,146310,092011 Stack Overflow,3513518,@eit: If you only have a single constructor per mixin than there shouldn't be any problem with not using tuples. Or do you have something specific in mind?,2010-07-31 23:43:54,168225,36247,3425,253,@eit: If you only have a single constructor per mixin than there shouldn't be any problem with not using tuples.,0.36200187869975187,Or do you have something specific in mind?,0.4375208581567588,document,0.3997613684282553,0,0.0,0,0.0,0,0.0
322221,322227,092011 Stack Overflow,7952333,"Thank you fvu,can you tell me what is ""Paintshop Pro""? is it better than other optimizers?",2011-07-16 06:25:30,593412,8,0,0,"Thank you fvu,can you tell me what is ""Paintshop Pro""?",0.32147648008452556,is it better than other optimizers?,0.443297284913644,document,0.3823868824990848,0,0.0,0,0.0,0,0.0
351395,351404,092011 Stack Overflow,8663208,"Your example shows precisely why I thought it _would_ work, given that `dynamic` is just `object`. Is there any way for overload resolution to work with `dynamic`?",2011-08-26 20:23:14,162396,4427,322,17,"Your example shows precisely why I thought it _would_ work, given that `dynamic` is just `object`.",0.38609275804267035,Is there any way for overload resolution to work with `dynamic`?,0.5495659173395344,document,0.46782933769110235,0,0.0,0,0.0,0,0.0
349378,349386,092011 Stack Overflow,8612430,"the question is, where you get sizeX from? an what is in number?",2011-08-24 12:09:51,626639,665,45,2,"the question is, where you get sizeX from?",0.452728716287394,an what is in number?,0.4182003031993089,document,0.43546450974335144,0,0.0,0,0.0,0,0.0
189871,189875,092011 Stack Overflow,4666154,"OK, no it does not work on my class... I suspect that my class called myclass must implement some operator overloading... do you think so? and if it is right, do you know what operators it is necessary to implement?",2010-11-28 20:35:30,519836,1303,152,0,"OK, no it does not work on my class...",0.29886277800818706,I suspect that my class called myclass must implement some operator overloading... do you think so?,0.5,"and if it is right, do you know what operators it is necessary to implement?",0.43750827812721027,document,0.4121236853784658,0,0.0,0,0.0
114162,114165,092011 Stack Overflow,2633943,Right now I'm parsing each retrieved data from CURL. do you think that by using your suggestion i could speed up performance by noticeable factor?,2010-04-12 11:35:12,231246,111,0,0,Right now I'm parsing each retrieved data from CURL.,0.49013001775151965,do you think that by using your suggestion i could speed up performance by noticeable factor?,0.4747168789744929,document,0.48242344836300627,0,0.0,0,0.0,0,0.0
193484,193488,092011 Stack Overflow,4758395,Those are defined in helper.c on that same link. Are you awake?,2010-12-06 19:43:00,42304,20785,2619,314,Those are defined in helper.c on that same link.,0.448587116563217,Are you awake?,0.4846279268686652,document,0.4666075217159411,0,0.0,0,0.0,0,0.0
144831,144835,092011 Stack Overflow,3472744,"Thanks James, I didn't know that was how Abs is implemented.  AtliB what are you smoking?",2010-07-27 17:30:12,275432,111,2,0,"Thanks James, I didn't know that was how Abs is implemented.",0.3679138246739319,AtliB what are you smoking?,0.44571706317361026,document,0.4068154439237711,0,0.0,0,0.0,0,0.0
46597,46598,092011 Stack Overflow,620493,Are you referring to the compiler not reading the wide char _literals_ correctly?  Can you tell the compiler what encoding it should use when parsing the source code?,2009-05-01 10:01:02,6610,14706,2552,192,Are you referring to the compiler not reading the wide char _literals_ correctly?,0.46799679254389515,Can you tell the compiler what encoding it should use when parsing the source code?,0.6015398782034512,document,0.5347683353736732,0,0.0,0,0.0,0,0.0
214240,214244,092011 Stack Overflow,5290210,"Hi alex, thanks for your answer, how sad... You mean, the mouse can always just interact with the elements with the highest z-index, right? Would there be a way to propagate an event from the highest element to the lower ones?",2011-01-24 01:18:39,586823,16,5,0,"Hi alex, thanks for your answer, how sad... You mean, the mouse can always just interact with the elements with the highest z-index, right?",0.6873908366174986,Would there be a way to propagate an event from the highest element to the lower ones?,0.5090957554167119,document,0.5982432960171052,0,0.0,0,0.0,0,0.0
13018,13018,092011 Physics,23176,"This is a topic that usually uses the full machinery of differential geometry, and isn't very different for curved or non-curved manifolds, or will simply just be  based on the Jacobian-style logic of a third semester Calculus course.  What are you trying to do with this math?",2011-04-26 21:50:59,347,4773,90,13,"This is a topic that usually uses the full machinery of differential geometry, and isn't very different for curved or non-curved manifolds, or will simply just be  based on the Jacobian-style logic of a third semester Calculus course.",0.38538397693552656,What are you trying to do with this math?,0.22524212618076345,document,0.30531305155814503,0,0.0,0,0.0,0,0.0
212877,212881,092011 Stack Overflow,5254312,"If `jQuery.query.results` was undefined, then this would work. Is it saying that `jQuery.query` is undefined?",2011-01-20 19:01:49,317849,5798,600,17,"If `jQuery.query.results` was undefined, then this would work.",0.4303857759869134,Is it saying that `jQuery.query` is undefined?,0.485912194522362,document,0.4581489852546377,0,0.0,0,0.0,0,0.0
129618,129622,092011 Stack Overflow,3060958,I tried to explain more precisely the goal of this in my first post. Would you know of a better solution?,2010-06-08 12:35:54,269808,202,23,1,I tried to explain more precisely the goal of this in my first post.,0.45536576040309196,Would you know of a better solution?,0.6135396533613118,document,0.5344527068822018,0,0.0,0,0.0,0,0.0
239818,239822,092011 Stack Overflow,5926439,Could you please provide more detail? Do you have the http connection between server and client already in place?,2011-03-10 15:47:11,60518,5255,740,38,Could you please provide more detail?,0.6153923516007954,Do you have the http connection between server and client already in place?,0.49424469338042654,document,0.554818522490611,0,0.0,0,0.0,0,0.0
239231,239235,092011 Stack Overflow,5911259,"Just a last, thing, I know now how to ""push"" (using svn dcommit) but how to ""pull"" ? Is git-svn fetch enough?",2011-03-09 18:36:07,651753,108,0,0,"Just a last, thing, I know now how to ""push"" (using svn dcommit) but how to ""pull"" ?",0.32949233959499336,Is git-svn fetch enough?,0.439007418522547,document,0.38424987905877017,0,0.0,0,0.0,0,0.0
67753,67756,092011 Stack Overflow,1284917,but why do you need that? do you want to add just as a resource?,2009-09-17 15:55:00,87053,11405,1089,42,but why do you need that?,0.2806386994781524,do you want to add just as a resource?,0.5071683101821008,document,0.3939035048301266,0,0.0,0,0.0,0,0.0
136370,136374,092011 Stack Overflow,3242484,"What happens if you omit the last part (> ""C:\Users\me\Documents\LogCatOutput.txt""). Do you see anything?",2010-06-30 23:16:20,186035,2423,53,1,"What happens if you omit the last part (> ""C:\Users\me\Documents\LogCatOutput.txt"").",0.5676538355196168,Do you see anything?,0.5353029292679237,document,0.5514783823937702,0,0.0,0,0.0,0,0.0
296210,296216,092011 Stack Overflow,7310107,"I need to serialize a list of objects, send it through the network and deserialize it afterwards. Can I do it with your implementation?",2011-06-07 13:03:32,300795,101,6,0,"I need to serialize a list of objects, send it through the network and deserialize it afterwards.",0.4805729975794157,Can I do it with your implementation?,0.40609296517803717,document,0.44333298137872645,0,0.0,0,0.0,0,0.0
187832,187836,092011 Stack Overflow,4613131,"I guess you mean that I should use `some_hash.to_xml` and `some_hash.to_json`. I already have a lot of tests sending hashes to the controller, so I guess I could go with that.. How do you document your API's to others?",2010-11-23 15:38:16,252799,1277,379,12,I guess you mean that I should use `some_hash.to_xml` and `some_hash.to_json`.,0.48427596369773407,"I already have a lot of tests sending hashes to the controller, so I guess I could go with that.. How do you document your API's to others?",0.5140464596492652,document,0.49916121167349964,0,0.0,0,0.0,0,0.0
261111,261115,092011 Stack Overflow,6441199,How do I know which cell's (indexPath) textField called the event? So I can actually modify the corresponding datasource?,2011-04-13 11:58:49,665822,10,0,0,How do I know which cell's (indexPath) textField called the event?,0.4251269712551206,So I can actually modify the corresponding datasource?,0.4549169589946523,document,0.44002196512488645,0,0.0,0,0.0,0,0.0
76046,76049,092011 Stack Overflow,1538300,So you mean (10+5-3) is calculated during compile time? I wonder how the compiler calculate this?,2009-11-03 04:56:01,188276,1159,34,6,So you mean (10+5-3) is calculated during compile time?,0.39058875561221323,I wonder how the compiler calculate this?,0.44530745747472844,document,0.4179481065434708,0,0.0,0,0.0,0,0.0
159412,159416,092011 Stack Overflow,3867455,@Tim - My answer already mentioned that the GC has memory implications and I talked about varying performance of GC implementations.  Should I be adding something else to my answer?,2010-09-09 03:29:37,332026,2265,85,12,@Tim - My answer already mentioned that the GC has memory implications and I talked about varying performance of GC implementations.,0.4417382471498262,Should I be adding something else to my answer?,0.41461110749294894,document,0.4281746773213876,0,0.0,0,0.0,0,0.0
182926,182930,092011 Stack Overflow,4487503,"can i do this with different tables? ei: this hasMany other, other hasMany somethingelse... Can i make a tree our of this structure?",2010-11-11 18:05:20,502269,6,0,0,can i do this with different tables?,0.47011911132080614,"ei: this hasMany other, other hasMany somethingelse... Can i make a tree our of this structure?",0.43521552260200247,document,0.4526673169614043,0,0.0,0,0.0,0,0.0
298155,298161,092011 Stack Overflow,7357992,"Ok, but it's still not painting :( Did I do some settings wrong for the painting?",2011-06-09 20:39:39,582136,814,111,1,"Ok, but it's still not painting :( Did I do some settings wrong for the painting?",0.5601016396926555,document,0.5601016396926555,0,0.0,0,0.0,0,0.0,0,0.0
39770,39771,092011 Stack Overflow,400899,"You want to name them semantically. What happens when you want to float something with the ""floatleft"" class to the right?",2009-02-26 04:07:10,24875,669,200,29,You want to name them semantically.,0.46451797194340805,"What happens when you want to float something with the ""floatleft"" class to the right?",0.6411733606247414,document,0.5528456662840747,0,0.0,0,0.0,0,0.0
243934,243938,092011 Stack Overflow,6028905,@Lucifer I simply invented it. Does WebMatrix *let* you use a namespace?,2011-03-17 13:56:29,23354,249130,14920,747,@Lucifer I simply invented it.,0.425037894590676,Does WebMatrix *let* you use a namespace?,0.47747981311374516,document,0.45125885385221054,0,0.0,0,0.0,0,0.0
252525,252529,092011 Stack Overflow,6233161,When I added the following line to the script:  error_reporting(E_ALL); nothing happened. What???,2011-03-30 23:41:14,648865,316,59,4,When I added the following line to the script:  error_reporting(E_ALL); nothing happened.,0.45287949445530945,What??,0.2757758246234366,?,0.439007418522547,document,0.3892209125337643,0,0.0,0,0.0
77423,77426,092011 Stack Overflow,1579625,You would attach it to the error callback. In which case are you getting a 200 ?,2009-11-09 20:42:48,12707,21113,1013,120,You would attach it to the error callback.,0.548222842295484,In which case are you getting a 200 ?,0.4593270965274088,document,0.5037749694114464,0,0.0,0,0.0,0,0.0
240863,240867,092011 Stack Overflow,5952090,"And im sorry, but how do I call procedure GetForms?  GetForms(webbrowser1.document as IHTMLDocument2, Tstringlist)?",2011-03-12 10:00:19,599928,84,7,0,"And im sorry, but how do I call procedure GetForms?",0.5107789980982469,"GetForms(webbrowser1.document as IHTMLDocument2, Tstringlist)?",0.4892856839537506,document,0.5000323410259988,0,0.0,0,0.0,0,0.0
166896,166900,092011 Stack Overflow,4064928,"how to determine the ""duration"" of the scope? a block in C?",2010-09-30 07:54:36,423681,53,1,0,"how to determine the ""duration"" of the scope?",0.5,a block in C?,0.439007418522547,document,0.4695037092612735,0,0.0,0,0.0,0,0.0
151430,151434,092011 Stack Overflow,3652752,What do you mean by output value exactly. The *value* value or the *displayed* value?,2010-08-16 18:59:38,187606,128247,9268,2577,What do you mean by output value exactly.,0.37265942241950845,The *value* value or the *displayed* value?,0.45583001649657795,document,0.4142447194580432,0,0.0,0,0.0,0,0.0
131959,131963,092011 Stack Overflow,3122515,@Peter:Um.. .heart_img means it is a class? #heart_img would be an id?,2010-06-16 03:49:38,109859,978,95,9,@Peter:Um.. .heart_img means it is a class?,0.4156108264621416,#heart_img would be an id?,0.5058691193024549,document,0.4607399728822983,0,0.0,0,0.0,0,0.0
104676,104679,092011 Stack Overflow,2366959,You should include the compile error you get. Another note: is there a reason why `equal()` isn't declared in the template class `EventHandler`?,2010-03-05 17:42:16,168225,36247,3425,253,You should include the compile error you get.,0.48422186277540535,Another note: is there a reason why `equal()` isn't declared in the template class `EventHandler`?,0.5264463832839683,document,0.5053341230296868,0,0.0,0,0.0,0,0.0
339838,339844,092011 Stack Overflow,8383166,@JonnyReeves - did you notice Chronial's comment regarding instances vs. content?,2011-08-10 23:38:48,629635,1862,21,5,@JonnyReeves - did you notice Chronial's comment regarding instances vs. content?,0.39786343516014294,document,0.39786343516014294,0,0.0,0,0.0,0,0.0,0,0.0
92353,92356,092011 Stack Overflow,2020094,My understanding of the @Override was just that it informed the programmer that a method was overridden (and issued a warning/error if the programmer used it incorrectly).  I didn't think that it changed the function of the code..  Is this what you mean?,2010-01-18 17:57:06,251589,1904,999,21,My understanding of the @Override was just that it informed the programmer that a method was overridden (and issued a warning/error if the programmer used it incorrectly).,0.5942478052093749,I didn't think that it changed the function of the code..  Is this what you mean?,0.3749847815357093,document,0.4846162933725421,0,0.0,0,0.0,0,0.0
137020,137024,092011 Stack Overflow,3260005,why is `T ::first::` interpreted as a single name ? if it were a single name there would need to be the `typename` prefix wouldnt it ?,2010-07-02 20:31:02,231717,1680,146,10,why is `T ::first::` interpreted as a single name ?,0.4072652568295648,if it were a single name there would need to be the `typename` prefix wouldnt it ?,0.3346655501411857,document,0.37096540348537527,0,0.0,0,0.0,0,0.0
347507,347515,092011 Stack Overflow,8567277,"Often you'd use a UISwitch, yes. But think about implementing ""play/pause"": would you use a label+switch or a button with icons ?",2011-08-22 05:03:34,400056,15050,1585,94,"Often you'd use a UISwitch, yes.",0.5,"But think about implementing ""play/pause"": would you use a label+switch or a button with icons ?",0.5866648767932129,document,0.5433324383966065,0,0.0,0,0.0,0,0.0
227395,227399,092011 Stack Overflow,5616969,How did your `'a'` characters get turned into `0xaaaaaaaa`?  Are you showing us the whole program?,2011-02-16 22:19:24,116908,38107,1826,72,How did your `'a'` characters get turned into `0xaaaaaaaa`?,0.46152576067588186,Are you showing us the whole program?,0.4586451542483669,document,0.46008545746212437,0,0.0,0,0.0,0,0.0
190,190,092011 Android Enthusiasts,5638,"This wouldn't explain all the problems, but the discrepancies may be related to syncing. Have you looked at your autosync preferences?",2011-01-26 05:33:18,137,11180,1068,17,"This wouldn't explain all the problems, but the discrepancies may be related to syncing.",0.5379706842600082,Have you looked at your autosync preferences?,0.4871741436001654,document,0.5125724139300868,0,0.0,0,0.0,0,0.0
189029,189033,092011 Stack Overflow,4644006,it's an online store under development and the smiley faces represent product thumbnails. what more can I tell you?,2010-11-26 00:10:20,161114,590,53,7,it's an online store under development and the smiley faces represent product thumbnails.,0.4375465673646184,what more can I tell you?,0.5,document,0.4687732836823092,0,0.0,0,0.0,0,0.0
355130,355139,092011 Statistical Analysis,11304,What is the aim of the analysis? What question(s) are you trying to answer?,2011-02-10 16:59:27,449,7664,924,30,What is the aim of the analysis?,0.4636051934431017,What question(s) are you trying to answer?,0.33485296631250644,document,0.3992290798778041,0,0.0,0,0.0,0,0.0
234090,234094,092011 Stack Overflow,5780640,The idea of having the system untraceable to its parent company means that there wouldn't be any issues with rogue hackers. How hard would you say it would be for a medium sized company to make a test duplicate?,2011-03-01 01:56:11,638585,1,0,0,The idea of having the system untraceable to its parent company means that there wouldn't be any issues with rogue hackers.,0.3603818859330618,How hard would you say it would be for a medium sized company to make a test duplicate?,0.5956444505570045,document,0.47801316824503315,0,0.0,0,0.0,0,0.0
207172,207176,092011 Stack Overflow,5107721,you mean associate array. Am I right?,2011-01-09 17:41:43,499089,39,7,0,you mean associate array.,0.39581009375811255,Am I right?,0.4144726738286163,document,0.4051413837933644,0,0.0,0,0.0,0,0.0
99216,99219,092011 Stack Overflow,2214613,Does it? How do you know?,2010-02-12 21:32:23,33708,113958,1732,674,Does it?,0.43912205560569273,How do you know?,0.3938840825366275,document,0.4165030690711601,0,0.0,0,0.0,0,0.0
